identifier,model,country,province_state,CityRev,Latitude,Longitude,readable_city,Selected_Source,building_type_pre,floor_area_sqft,number_floors,building_age_yrs,number_occupants,allow_comp_with_aux,has_electric,has_heatpump,number_remote_sensors,ASHRAE,CA_Title24_Zone,geometry,GEOID_place,NAME_place,LSAD_place,GEOID_county,NAME_county,STATEFP_county
c9e70dfec6fef2b59c53afdcc093708863f58432,ecobee3,US,CA,La Verne City,34.120521,-117.769928,Yes,census.gov,Null,0,0,0,0,True,False,False,"3, 6",3B,9,POINT (-117.769928 34.120521),640830.0,La Verne,25.0,6037,Los Angeles,6
ca0a99f87b0fab761ff941385295605fdbb29eb0,ecobee3Lite,US,CA,West Sacramento City,38.554368,-121.548663,Yes,census.gov,Detached,3150,2,0,0,False,False,False,0,3B,12,POINT (-121.548663 38.554368),684816.0,West Sacramento,25.0,6113,Yolo,6
ca1906a90b38feccbba8189ffbb1c80f924d70a0,ecobee3Lite,US,CA,Rialto City,34.117427,-117.389211,Yes,census.gov,Other,2500,2,30,0,False,False,False,"4, 8",3B,10,POINT (-117.389211 34.117427),660466.0,Rialto,25.0,6071,San Bernardino,6
ca33bd2ea4e2c61c37f80ae52a445aecf0aaa999,ecobee3Lite,US,CA,Lakewood City,33.847135,-118.121894,Yes,census.gov,Detached,1500,1,70,0,False,False,False,0,3B,8,POINT (-118.121894 33.847135),639892.0,Lakewood,25.0,6037,Los Angeles,6
ca6c75cc72c022d68a73deacb210b88ce8119d95,ESTWVC,US,CA,Palmdale City,34.591038,-118.105403,Yes,census.gov,Detached,2500,2,29,0,True,False,False,"1, 2",3B,14,POINT (-118.105403 34.591038),655156.0,Palmdale,25.0,6037,Los Angeles,6
cad6049d41d3d7b31194a5f8324b3942ee42f974,ecobee3,US,CA,Orange City,33.786971,-117.861265,Yes,census.gov,Townhouse,2000,2,15,4,False,False,False,"3, 4, 8",3B,8,POINT (-117.861265 33.786971),653980.0,Orange,25.0,6059,Orange,6
cb55172aff395d0221b86f9f727385b6e6744057,ESTWVC,US,CA,Gilroy City,37.006407,-121.585321,Yes,census.gov,Detached,3001,2,19,8,True,False,False,0,3C,4,POINT (-121.585321 37.006407),629504.0,Gilroy,25.0,6085,Santa Clara,6
cbadc3c0a37d52a5bd78c08ec6173c0f896e23a2,ecobee3Lite,US,CA,Lake Balboa,34.1938237,-118.5010456,Yes,photon,Other,1500,1,60,4,False,False,False,"2, 4",3B,9,POINT (-118.5010456 34.1938237),644000.0,Los Angeles,25.0,6037,Los Angeles,6
cc57c6cd69ca3ed76443ac9a7520829284e85eaa,ecobee4,US,CA,Duarte City,34.160967,-117.950447,Yes,census.gov,Detached,2500,1,55,0,False,False,False,"1, 2",3B,16,POINT (-117.950447 34.160967),619990.0,Duarte,25.0,6037,Los Angeles,6
cc5bd4b12d282e211e334583398002a183e38550,ecobee3,US,CA,Pleasant Hill City,37.954163,-122.075772,Yes,census.gov,Detached,3000,1,5,4,False,False,False,"3, 4, 6",3B,12,POINT (-122.075772 37.954163),657764.0,Pleasant Hill,25.0,6013,Contra Costa,6
cca57c0eaeb04589a9a983e6478224811c0dc9e1,ecobee3Lite,US,CA,Arcadia City,34.132689,-118.036347,Yes,census.gov,Null,3500,1,35,4,False,False,False,"2, 3, 4",3B,9,POINT (-118.036347 34.132689),602462.0,Arcadia,25.0,6037,Los Angeles,6
ccb46a79d1f9c208937b29aa4ef1d6470446b3f4,ecobee3Lite,US,CA,Folsom City,38.666597,-121.141635,Yes,census.gov,Null,1500,1,10,0,False,False,False,0,3B,12,POINT (-121.141635 38.666597),624638.0,Folsom,25.0,6067,Sacramento,6
cd08a6bfcf3f52222377c52333d4032019fe2006,ecobee3Lite,US,CA,Oceanside City,33.224601,-117.306291,Yes,census.gov,Detached,2000,2,20,0,True,False,False,"1, 2, 4",3B,7,POINT (-117.306291 33.224601),653322.0,Oceanside,25.0,6073,San Diego,6
cd332c9f00f7fd226918e135755eea1225175453,ecobee3Lite,US,CA,Sacramento City,38.567694,-121.468161,Yes,census.gov,Null,0,0,0,0,False,False,False,0,3B,12,POINT (-121.468161 38.567694),664000.0,Sacramento,25.0,6067,Sacramento,6
cd90d0513fa12191fca3bc54bc60d29cf427039d,undefined,US,CA,Aliso Viejo City,33.57921,-117.728898,Yes,census.gov,Detached,2501,2,32,0,True,False,False,2,3B,6,POINT (-117.728898 33.57921),600947.0,Aliso Viejo,25.0,6059,Orange,6
ce0961aaac86cb34af30aeb8dd9abf26b14bb50e,ecobee4,US,CA,Chula Vista City,32.62767,-117.01517,Yes,census.gov,Detached,1500,1,50,0,False,False,False,"6, 7, 12",3B,7,POINT (-117.01517 32.62767),613392.0,Chula Vista,25.0,6073,San Diego,6
ce0ba1b3899b46eae2697e18294efbc9206313c2,undefined,US,CA,Fairfield City,38.261965,-122.032389,Yes,census.gov,Row House,"1001, 1500",1,52,"0, 1",True,False,False,"0, 1, 2",3B,12,POINT (-122.032389 38.261965),623182.0,Fairfield,25.0,6095,Solano,6
ce655b396213c74311cee4f47ae9bfd7bac7d63d,ecobee4,US,CA,San Ramon City,37.765258,-121.931987,Yes,census.gov,Detached,2001,2,12,0,True,False,False,0,3B,12,POINT (-121.931987 37.765258),668378.0,San Ramon,25.0,6013,Contra Costa,6
ceb8e1400f526596c965e58bc6c3f50454f430d7,undefined,US,CA,Antioch City,37.978336,-121.796064,Yes,census.gov,Detached,2000,2,120,2,True,False,False,0,3B,12,POINT (-121.796064 37.978336),602252.0,Antioch,25.0,6013,Contra Costa,6
cf15c1fa06cbf5723739cb737c09a35169c13af4,ecobee3Lite,US,CA,Emerald Lake Hills CDP,37.46566,-122.265351,Yes,census.gov,Detached,1500,1,65,3,True,False,False,"2, 4",3C,3,POINT (-122.265351 37.46566),622587.0,Emerald Lake Hills,57.0,6081,San Mateo,6
cf445d0c29dd0ae265874b95ffb13988fed13b91,ecobee3Lite,US,CA,Goleta City,34.435441,-119.858946,Yes,census.gov,Detached,3500,2,30,0,False,False,False,0,3C,6,POINT (-119.858946 34.435441),630378.0,Goleta,25.0,6083,Santa Barbara,6
cf5f14209d70a6becc48fdb7a23d76e1113bdd8b,ecobee3Lite,US,CA,San Jose City,37.296011,-121.814552,Yes,census.gov,Detached,2500,2,45,2,False,False,False,"1, 2, 4",3C,4,POINT (-121.814552 37.296011),668000.0,San Jose,25.0,6085,Santa Clara,6
cf948197ca5bdcb57aea19eeb5c187d608cf3b51,SmartSi,US,CA,Spring Valley CDP,39.076053,-122.584512,Yes,census.gov,Detached,2500,1,65,0,False,False,False,0,4B,2,POINT (-122.584512 39.076053),673690.0,Spring Valley,57.0,6033,Lake,6
cf94b118d1b0b86d296b5711c8d7bacfd2f5699a,ecobee3Lite,US,CA,Bakersfield City,35.353171,-119.037919,Yes,census.gov,Multi-plex,1001,1,51,0,True,False,False,"0, 2",3B,13,POINT (-119.037919 35.353171),603526.0,Bakersfield,25.0,6029,Kern,6
cfc3a87e06cf7446dbbc784576e122ab856a239a,ecobee3,US,CA,San Francisco City,37.727239,-123.032229,Yes,census.gov,Detached,2500,3,120,3,False,False,False,"6, 12",3C,3,POINT (-123.032229 37.727239),667000.0,San Francisco,25.0,6075,San Francisco,6
cfe3932b1f531ec4266d1f9b156f5fe28906d16d,undefined,US,CA,Livermore City,37.686977,-121.759781,Yes,census.gov,Detached,1500,1,60,4,False,False,False,"1, 2",3C,12,POINT (-121.759781 37.686977),641992.0,Livermore,25.0,6001,Alameda,6
d043aae9cb3ef73e3d644296e86f9f934340d585,ecobee3,US,CA,Los Altos City,37.368431,-122.09657,Yes,census.gov,Detached,3000,1,50,2,False,False,False,"9, 10, 18",3C,4,POINT (-122.09657 37.368431),643280.0,Los Altos,25.0,6085,Santa Clara,6
d04a42093cf024aa826db781401afd60dd5ebfe1,ecobee3,US,CA,Lake Forest City,33.654946,-117.675848,Yes,census.gov,Other,1860,2,0,0,False,False,False,"3, 4, 6, 12",3B,8,POINT (-117.675848 33.654946),639496.0,Lake Forest,25.0,6059,Orange,6
d04c558928cf3ee20450985da3929902e93d6f48,ecobee3,US,CA,Pollock Pines CDP,38.757641,-120.590957,Yes,census.gov,Detached,2500,2,40,2,False,False,False,"1, 2",4B,16,POINT (-120.590957 38.757641),658030.0,Pollock Pines,57.0,6017,El Dorado,6
d05484ba40435ebfdefd3ab196475ce616277364,ecobee4,US,CA,El Cajon City,32.801673,-116.960468,Yes,census.gov,Null,0,0,0,0,False,False,False,"1, 2",3B,10,POINT (-116.960468 32.801673),621712.0,El Cajon,25.0,6073,San Diego,6
d0785d0521736b7f61a4688e775883f14e083745,ecobee3Lite,US,CA,Pleasanton City,37.667185,-121.88123,Yes,census.gov,Detached,1500,2,20,2,False,False,False,"0, 1",3C,12,POINT (-121.88123 37.667185),657792.0,Pleasanton,25.0,6001,Alameda,6
d08cb725e65c44d766dd09c21e1a66d58a307bbc,ecobee4,US,CA,Monterey City,36.601193,-121.88311,Yes,census.gov,Detached,3000,3,30,0,False,False,False,"2, 3, 4",3C,3,POINT (-121.88311 36.601193),648872.0,Monterey,25.0,6053,Monterey,6
d0957aef71ceb9c4dd6996ffa877d46d64015882,ESTWVC,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Detached,1500,1,59,2,True,False,False,"3, 5, 6",3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
d0abf851135243f53d4c864b850ea52a2504ea4c,ecobee4,US,CA,Los Angeles City,34.019394,-118.410825,Yes,census.gov,Semi-Detached,2000,1,60,0,False,False,False,"5, 10",3B,8,POINT (-118.410825 34.019394),644000.0,Los Angeles,25.0,6037,Los Angeles,6
d0c7ecefce6146d2871a0623b23445d078ce8e9c,ecobee3Lite,US,CA,Rancho Santa Margarita City,33.632332,-117.599008,Yes,census.gov,Detached,2000,2,20,0,False,False,False,"2, 4",3B,8,POINT (-117.599008 33.632332),659587.0,Rancho Santa Margarita,25.0,6059,Orange,6
d0d26358d264255140882043aba233e1651ecd1d,ESTWVC,US,CA,Elk Grove City,38.414621,-121.384961,Yes,census.gov,Detached,2500,2,1,3,True,False,False,"1, 2",3B,12,POINT (-121.384961 38.414621),622020.0,Elk Grove,25.0,6067,Sacramento,6
d0e7b187ac67fa3e028ef72de2762a99946f5306,undefined,US,CA,Aliso Viejo City,33.57921,-117.728898,Yes,census.gov,Detached,1001,2,33,0,True,False,False,0,3B,6,POINT (-117.728898 33.57921),600947.0,Aliso Viejo,25.0,6059,Orange,6
d0f870659b392b0332f76ef013b4f9c09c66a510,ESTWVC,US,CA,Pollock Pines CDP,38.757641,-120.590957,Yes,census.gov,Detached,3000,1,40,0,False,False,True,"3, 6",4B,16,POINT (-120.590957 38.757641),658030.0,Pollock Pines,57.0,6017,El Dorado,6
d101293da88ae8806f440ea14b073877733b0c38,undefined,US,CA,Grass Valley City,39.220305,-121.052654,Yes,census.gov,Townhouse,2501,2,120,0,True,False,False,0,5B,11,POINT (-121.052654 39.220305),630798.0,Grass Valley,25.0,6057,Nevada,6
d109c5c5292108a1104218be85f3cf4d85c0a75e,ecobee4,US,CA,Huntington Beach City,33.698007,-118.003834,Yes,census.gov,Row House,1001,1,61,0,False,False,False,"1, 2",3B,6,POINT (-118.003834 33.698007),636000.0,Huntington Beach,25.0,6059,Orange,6
d13fdc380a60103fa5455a7654488def7a2ac7a1,ecobee3,US,CA,Kingsburg City,36.525193,-119.566403,Yes,census.gov,Detached,2500,1,17,0,False,False,False,"0, 1, 2",3B,13,POINT (-119.566403 36.525193),638562.0,Kingsburg,25.0,6019,Fresno,6
d1758118ee54d274e154f9b3065ea8386ae0da0f,ecobee3Lite,US,CA,Rancho Cordova City,38.577079,-121.236187,Yes,census.gov,Null,2000,1,40,0,False,False,False,0,3B,12,POINT (-121.236187 38.577079),659444.0,Rancho Cordova,25.0,6067,Sacramento,6
d1e7c04276c4230948e0aac05197b66a918b19f2,SmartSi,US,CA,San Jose City,37.296011,-121.814552,Yes,census.gov,Townhouse,1500,2,25,4,False,False,False,0,3C,4,POINT (-121.814552 37.296011),668000.0,San Jose,25.0,6085,Santa Clara,6
d258fee5d495a36fb3dc4d407b74ab0decaaefea,undefined,US,CA,Truckee Town,39.350548,-120.193943,Yes,census.gov,Detached,3500,3,120,2,True,False,False,0,5B,16,POINT (-120.193943 39.350548),680588.0,Truckee,43.0,6057,Nevada,6
d263977d0e6894fd67971b43123aa04b1060f92a,ESTWVC,US,CA,Huntington Beach City,33.698007,-118.003834,Yes,census.gov,Apartment,1000,1,40,0,True,False,False,"1, 2",3B,6,POINT (-118.003834 33.698007),636000.0,Huntington Beach,25.0,6059,Orange,6
d297a75d84249a2b826c7bc7b7eba506ba2c7ff4,ESTWVC,US,CA,Penn Valley CDP,39.195297,-121.194153,Yes,census.gov,Detached,2000,1,30,7,True,False,True,"3, 6",5B,11,POINT (-121.194153 39.195297),656518.0,Penn Valley,57.0,6057,Nevada,6
d29d5a3a8f8a7301fe35e2cc7d2a6b88daa6f815,undefined,US,CA,Hanford City,36.328141,-119.654773,Yes,census.gov,Other,1501,1,2,0,True,False,False,0,3B,13,POINT (-119.654773 36.328141),631960.0,Hanford,25.0,6031,Kings,6
d32daf0cdf0d1d60daa655ed23ff1106bbfb41d9,ecobee3Lite,US,CA,El Centro City,32.786351,-115.560206,Yes,census.gov,Null,0,0,0,0,True,False,False,"0, 1",2B,15,POINT (-115.560206 32.786351),621782.0,El Centro,25.0,6025,Imperial,6
d38685d816d5a6bd5a890b92f7681307873b889a,ecobee3Lite,US,CA,Penn Valley CDP,39.195297,-121.194153,Yes,census.gov,Detached,1000,1,45,2,True,False,False,"1, 2",5B,11,POINT (-121.194153 39.195297),656518.0,Penn Valley,57.0,6057,Nevada,6
d3b92f23ff5aa22053c8e6742c58f8a60194b87f,ecobee3,US,CA,Spring Valley CDP,39.076053,-122.584512,Yes,census.gov,Detached,2500,2,30,4,False,False,True,"1, 2",4B,2,POINT (-122.584512 39.076053),673690.0,Spring Valley,57.0,6033,Lake,6
d3ce8ac9b5b97bb97933700c2ddadc907698d111,ecobee3Lite,US,CA,Chula Vista City,32.62767,-117.01517,Yes,census.gov,Detached,1500,1,40,1,False,False,False,0,3B,7,POINT (-117.01517 32.62767),613392.0,Chula Vista,25.0,6073,San Diego,6
d412073a186a346b37337ea25aea0ffd28381566,SmartSi,US,CA,Spring Valley CDP,39.076053,-122.584512,Yes,census.gov,Other,2000,1,60,6,False,False,False,0,4B,2,POINT (-122.584512 39.076053),673690.0,Spring Valley,57.0,6033,Lake,6
d41dba51d2b3139beb5fffc897f570701c892bb4,ecobee3Lite,US,CA,Oceanside City,33.224601,-117.306291,Yes,census.gov,Detached,2000,1,10,0,False,False,False,0,3B,7,POINT (-117.306291 33.224601),653322.0,Oceanside,25.0,6073,San Diego,6
d43d9a83e2cff8386eb6cb185dfd27bbdb9c5b4b,ecobee4,US,CA,Walnut Creek City,37.902666,-122.040479,Yes,census.gov,Detached,3000,2,40,4,False,False,False,"7, 8, 14",3B,12,POINT (-122.040479 37.902666),683346.0,Walnut Creek,25.0,6013,Contra Costa,6
d46e75cf29f5de741ed911de4e378528c6bbd0ea,undefined,US,CA,Costa Mesa City,33.665905,-117.912336,Yes,census.gov,Detached,1501,1,73,0,True,False,False,"0, 1, 3",3B,6,POINT (-117.912336 33.665905),616532.0,Costa Mesa,25.0,6059,Orange,6
d483b9493a946d0dc866ebb5d68cb78f3ca3fe01,ecobee3Lite,US,CA,Los Angeles City,34.019394,-118.410825,Yes,census.gov,Detached,1500,1,80,0,False,False,False,"2, 4",3B,8,POINT (-118.410825 34.019394),644000.0,Los Angeles,25.0,6037,Los Angeles,6
d499a30af3d42e62b09f135c794357825cbbf938,ecobee4,US,CA,Newhall,34.3798765,-118.5291917,Yes,photon,Condominium,1000,1,40,0,False,False,True,"1, 2",3B,9,POINT (-118.5291917 34.3798765),669088.0,Santa Clarita,25.0,6037,Los Angeles,6
d49b3bdec65b11f92df6a08e85f39d234209dffd,SmartSi,US,CA,Coto De Caza CD,33.597037,-117.586484,Yes,census.gov,Detached,4000,2,15,3,False,False,False,0,3B,8,POINT (-117.586484 33.597037),616580.0,Coto de Caza,57.0,6059,Orange,6
d4c1d702599abb9b9ace73636589a9ef7be70ae3,ESTWVC,US,CA,Carson City,33.840367,-118.249574,Yes,census.gov,Other,2001,2,51,0,True,False,False,"1, 2",3B,8,POINT (-118.249574 33.840367),611530.0,Carson,25.0,6037,Los Angeles,6
d58505bd1202655db51833288f644f3f50ac7548,ecobee3Lite,US,CA,Vallejo City,38.106909,-122.262339,Yes,census.gov,Null,0,0,0,0,False,False,False,0,3B,3,POINT (-122.262339 38.106909),681666.0,Vallejo,25.0,6095,Solano,6
d5d45159a5d8a8d632254f3b454f8732eb5cddd6,ecobee3Lite,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Other,1501,1,52,0,True,False,False,"0, 1, 2",3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
d624e1db4e033050f1d1a2ba742186e410eef155,ecobee4,US,CA,Escondido City,33.133053,-117.074043,Yes,census.gov,Detached,2500,2,30,2,False,False,False,"1, 2",3B,10,POINT (-117.074043 33.133053),622804.0,Escondido,25.0,6073,San Diego,6
d689b6376f2d82791b0d31b1109724bc2b557b36,ecobee3Lite,US,CA,Santa Cruz City,36.974385,-122.035268,Yes,census.gov,Detached,501,1,10,0,False,False,False,0,3C,3,POINT (-122.035268 36.974385),669112.0,Santa Cruz,25.0,6087,Santa Cruz,6
d6bf4e2d553e5a8cfc8e723544a08cebdc3d9421,ecobee4,US,CA,Brawley City,32.978454,-115.528569,Yes,census.gov,Null,0,0,0,0,False,False,True,"3, 6",2B,15,POINT (-115.528569 32.978454),608058.0,Brawley,25.0,6025,Imperial,6
d7184bc4143ba2d7d38ee2559ee447db7899a1e1,ecobee3,US,CA,Whittier City,33.966827,-118.020122,Yes,census.gov,Row House,1501,1,72,0,True,False,False,"5, 10",3B,9,POINT (-118.020122 33.966827),685292.0,Whittier,25.0,6037,Los Angeles,6
d727d14657bb4be415143d46dda18ef481278a4b,ecobee4,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Detached,3500,2,17,3,False,False,False,"2, 4",3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
d75f4622a39595f9c630cafd767d64064f48194b,ESTWVC,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Townhouse,500,3,40,0,True,False,True,"0, 1",3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
d7d25c1bf5ebefa2501a712388d1c49a9d617955,SmartSi,US,CA,Fairfield City,38.261965,-122.032389,Yes,census.gov,Semi-Detached,2000,3,0,0,False,False,False,0,3B,12,POINT (-122.032389 38.261965),623182.0,Fairfield,25.0,6095,Solano,6
d805ea760447ca6e01564395fac97fe4e75e7e9a,ecobee3Lite,US,CA,Sacramento City,38.567694,-121.468161,Yes,census.gov,Detached,1500,1,70,2,True,False,False,"6, 7, 8, 12",3B,12,POINT (-121.468161 38.567694),664000.0,Sacramento,25.0,6067,Sacramento,6
d815b4a2b87ea0b767dde8be31617ba7cbace5c0,ecobee4,US,CA,Redlands City,34.053506,-117.170476,Yes,census.gov,Other,2500,2,97,0,False,False,False,"1, 2",3B,10,POINT (-117.170476 34.053506),659962.0,Redlands,25.0,6071,San Bernardino,6
d8be84c5c5aa6d7e69bc07762041f19e7d07bb13,ecobee3,US,CA,Plumas Lake CDP,38.979131,-121.558056,Yes,census.gov,Detached,2000,1,15,2,False,False,False,0,3B,11,POINT (-121.558056 38.979131),657829.0,Plumas Lake,57.0,6115,Yuba,6
d8ea70784f3bbba234cc0a56ad05a2d6964dbf95,ESTWVC,US,CA,San Jose City,37.296011,-121.814552,Yes,census.gov,Condominium,1500,2,40,3,True,False,False,"13, 26",3C,4,POINT (-121.814552 37.296011),668000.0,San Jose,25.0,6085,Santa Clara,6
d8f0c6f9e6a17ed5dd025e08e7f664b7caff013d,ecobee4,US,CA,Stockton City,37.976553,-121.308598,Yes,census.gov,Row House,2000,2,15,0,True,False,False,"1, 2",3B,12,POINT (-121.308598 37.976553),675000.0,Stockton,25.0,6077,San Joaquin,6
d91eae942e97efcc06b3fe1f59b6f64f4ecb81ea,ecobee3Lite,US,CA,Truckee Town,39.350548,-120.193943,Yes,census.gov,Detached,3001,1,42,0,False,False,True,"0, 2",5B,16,POINT (-120.193943 39.350548),680588.0,Truckee,43.0,6057,Nevada,6
d927d061ec8eb84c332c058b5066756baf5bb7e3,ecobee3Lite,US,CA,June Lake CDP,37.761783,-119.114729,Yes,census.gov,Other,1501,3,0,0,True,False,False,"4, 8",6B,16,POINT (-119.114729 37.761783),637624.0,June Lake,57.0,6051,Mono,6
d950c43881663cab8289b1c48a15deddd47b9636,ecobee3,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Detached,3500,2,20,6,False,False,False,"3, 6",3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
d9601c32469555c54c88501410242a2527813257,ecobee3Lite,US,CA,Dunsmuir City,41.231526,-122.270939,Yes,census.gov,Detached,501,2,120,0,False,False,False,0,5B,16,POINT (-122.270939 41.231526),620242.0,Dunsmuir,25.0,6093,Siskiyou,6
da16d31523df01b4cbfae9c535a6a941b6d23e37,ecobee3Lite,US,CA,Sacramento City,38.567694,-121.468161,Yes,census.gov,Townhouse,2000,1,47,0,False,False,False,0,3B,12,POINT (-121.468161 38.567694),664000.0,Sacramento,25.0,6067,Sacramento,6
da20af4e6070f3d768c0a8f59b6b298f59a53e43,ecobee3Lite,US,CA,Irvine City,33.678399,-117.771254,Yes,census.gov,Detached,2000,2,30,4,False,False,False,0,3B,8,POINT (-117.771254 33.678399),636770.0,Irvine,25.0,6059,Orange,6
da25d1f2fda8ef9214aef96801ca69f6754390e5,SmartSi,US,CA,San Jose City,37.296011,-121.814552,Yes,census.gov,Detached,2000,1,45,4,False,False,False,0,3C,4,POINT (-121.814552 37.296011),668000.0,San Jose,25.0,6085,Santa Clara,6
da40e1be7d11567487ce0333bfcf58a9123fd0f8,ecobee3,US,CA,Hayward City,37.626826,-122.104015,Yes,census.gov,Other,1812,1,0,0,False,False,False,"0, 1, 2",3C,3,POINT (-122.104015 37.626826),633000.0,Hayward,25.0,6001,Alameda,6
da6ff42adff9746e5485273d3ce5e201b870a35b,ecobee3,US,CA,Chino Hills City,33.942969,-117.725648,Yes,census.gov,Detached,1500,1,40,3,False,False,False,"3, 6",3B,10,POINT (-117.725648 33.942969),613214.0,Chino Hills,25.0,6071,San Bernardino,6
da953d026d80eb5d76ff0e34e08d46420f9834d5,ecobee3Lite,US,CA,Santa Ana City,33.736332,-117.8829,Yes,census.gov,Detached,2500,1,60,0,False,False,False,"0, 2, 4",3B,8,POINT (-117.8829 33.736332),669000.0,Santa Ana,25.0,6059,Orange,6
daccf2379e81b00365e277c53232cd92872d0ffc,ecobee3Lite,US,CA,Yorba Linda City,33.889038,-117.77207,Yes,census.gov,Condominium,1500,1,35,0,False,False,False,0,3B,8,POINT (-117.77207 33.889038),686832.0,Yorba Linda,25.0,6059,Orange,6
dafac339e3e6f74431b292b114417a5b84e7da34,ecobee3,US,CA,El Dorado Hills CDP,38.676082,-121.0477,Yes,census.gov,Detached,3500,2,15,5,False,False,False,"1, 2",4B,12,POINT (-121.0477 38.676082),621880.0,El Dorado Hills,57.0,6017,El Dorado,6
db17bd26144db8f79546ad71a85051b2868a75fc,ecobee3Lite,US,CA,Foresthill CDP,39.005286,-120.831355,Yes,census.gov,Detached,3000,2,10,0,False,False,False,0,3B,16,POINT (-120.831355 39.005286),624834.0,Foresthill,57.0,6061,Placer,6
db1ae1f36f019e4e38dd878325ed047f752c44c6,undefined,US,CA,Visalia City,36.32921,-119.326984,Yes,census.gov,Other,500,2,22,0,True,False,False,0,3B,13,POINT (-119.326984 36.32921),682954.0,Visalia,25.0,6107,Tulare,6
db6780bfed98b4e14abdf1cd17f6b10c54f984a2,ecobee3,US,CA,Rancho Cucamonga City,34.130306,-117.566067,Yes,census.gov,Detached,1900,2,30,3,False,False,False,"3, 6",3B,10,POINT (-117.566067 34.130306),659451.0,Rancho Cucamonga,25.0,6071,San Bernardino,6
dbe4339cb9e12d354738d7cb94886750f9aa8e28,ecobee4,US,CA,Nevada City,39.259608,-121.033326,Yes,census.gov,Detached,2500,1,55,2,True,False,False,"2, 4",5B,11,POINT (-121.033326 39.259608),650874.0,Nevada City,25.0,6057,Nevada,6
dbf909237fabf03216acb6774a19be297d0c6bd2,ecobee4,US,CA,Placerville City,38.731116,-120.797677,Yes,census.gov,Detached,3000,1,30,4,False,False,True,"0, 1, 2",4B,12,POINT (-120.797677 38.731116),657540.0,Placerville,25.0,6017,El Dorado,6
dc7f350f534dd9bcfe41eaaff3bdb2e6e8eeea32,ecobee4,US,CA,Milpitas City,37.433136,-121.890934,Yes,census.gov,Null,2000,2,30,3,False,False,False,"2, 3, 4, 6",3C,4,POINT (-121.890934 37.433136),647766.0,Milpitas,25.0,6085,Santa Clara,6
dc8cb9c13205dcfc9a2635931723d803b46a6162,undefined,US,CA,Santa Clarita City,34.416504,-118.500693,Yes,census.gov,Detached,3501,1,2,0,True,False,False,"0, 1, 2",3B,9,POINT (-118.500693 34.416504),669088.0,Santa Clarita,25.0,6037,Los Angeles,6
dd325fbeea13f57700e331e6ce12d8b7a9a900c7,ecobee4,US,CA,Arcadia City,34.132689,-118.036347,Yes,census.gov,Detached,2500,1,50,4,False,False,False,"1, 2",3B,9,POINT (-118.036347 34.132689),602462.0,Arcadia,25.0,6037,Los Angeles,6
dd541b027d3488dc81ab9426619c3aaa40eafc42,SmartSi,US,CA,Healdsburg City,38.622526,-122.865133,Yes,census.gov,Detached,1501,1,70,2,False,False,False,0,3C,2,POINT (-122.865133 38.622526),633056.0,Healdsburg,25.0,6097,Sonoma,6
dd6cb53bb2789cb29737475b2e7e5ce7f0d3f779,ecobee3,US,CA,Roseville City,38.770296,-121.319634,Yes,census.gov,Detached,2000,2,55,2,True,False,False,"5, 10",3B,11,POINT (-121.319634 38.770296),662938.0,Roseville,25.0,6061,Placer,6
dde3a6bfa3dfa6c09073e67d4e5a11f62384c35d,SmartSi,US,CA,Chula Vista City,32.62767,-117.01517,Yes,census.gov,Detached,3000,2,90,6,False,False,True,0,3B,7,POINT (-117.01517 32.62767),613392.0,Chula Vista,25.0,6073,San Diego,6
de2f11d0c4964f9de88bea62ebe327fcf2ba1b2c,ESTWVC,US,CA,La Jolla,32.8401623,-117.2740777,Yes,photon,Detached,3001,2,29,0,True,False,False,"3, 6",3B,7,POINT (-117.2740777 32.8401623),666000.0,San Diego,25.0,6073,San Diego,6
de3833e9fcba2da9878f31144841760cd7f9d438,ecobee4,US,CA,Los Angeles City,34.019394,-118.410825,Yes,census.gov,Condominium,1000,1,5,2,False,False,True,"1, 2",3B,8,POINT (-118.410825 34.019394),644000.0,Los Angeles,25.0,6037,Los Angeles,6
de8504cb316a1e705cffddae8d2948e283575bb1,ecobee3Lite,US,CA,Union City,37.5872576,-122.0215737,Yes,photon,Detached,2500,2,20,0,False,False,False,"1, 2",3C,3,POINT (-122.0215737 37.5872576),681204.0,Union City,25.0,6001,Alameda,6
de87a3fb928a7d1b0d2041437d75a7f0369499fe,undefined,US,CA,Stanford CDP,37.426933,-122.167741,Yes,census.gov,Apartment,500,1,2,0,True,False,True,0,3C,4,POINT (-122.167741 37.426933),673906.0,Stanford,57.0,6085,Santa Clara,6
